rest_id,rest_name
18571824,Kerala Ithaa's
19512201,Sri Aakash Punjabi Dhaba
20251944,Click & Orders
19191465,Jaipur Cafe
19343365,Pizzarea
19416260,Wrap 'N' Roll
53915,Plan B
19697953,Amul Ice Cream Parlour
18359144,Dalchini
19329462,Bathinda Station
19654242,Craving O Clock
53998,Raichur Biryani House
18770238,Hot Momos Darjeeling Style
19864803,Copper Chimney
18487174,Call A Cake
19103093,Temperature Juice Bar
18760266,Parathe Ghar Ke
18251599,Ritomi's Lov
18920611,Juices Zone
19736712,Laali Da Dhaba
55625,Adda - The Restaurant
19422821,Singh Da Pind
19914303,A Tiny Kitchen
19612407,The Fruit Bowl
19457856,Al Bawarchi Biryani
20080357,The Bay - Fish Fry Paradise
18656650,The Salad Studio
19422318,Khmer Kitchen
20096015,Dolma Aunty Momos
19337965,Shree Shabhari Darshini
20082299,Mad Momos
19924570,Foodism.in
20277315,The Baklava Company
19534081,Cardamom- Ghar Ka Swad
18423424,Sri Vishnu Grand
19089875,Lassi Magic
20026967,Let's Celebrate
61481,Gam's Delicacy
18975421,Kerala Food Club
19594760,My Khana
20112947,Cake Pirates
19106340,Kebarbiq Restaurant
20254979,The Rush Restaurant
50047,Anupam's Coast II Coast
18781360,Malabar Cafe
19707219,Artinci - Indulge Guilt Free!
57782,Purnabramha Maharashtrian Restaurant
19268174,Mathsya Darshini
18701113,Street Foods By Punjab Grill
18844279,MISU
18818351,Abhiruchi Restaurant
18355274,VMS Star Biriyani
19064773,Udupi Kitchen
19723967,Saltlake
18417545,Nandanam Restaurant
19347259,Cafe Kanthari
19268506,New Alphaa Family Restaurant
18675788,Le Charcoal Xpress
19913464,Piazza Pizza By Little Italy
18778150,Awesome Foods
18528143,Amontron
19818482,Paratha Box by EatFit
20053002,Puliyogare Palace
19965674,Falhari - A Fruitful Habit
20333505,Malabar Paragon Restaurant
19703014,Sri Shiva Shakthi Veg
19822344,Mostly Grills
18585768,Sulemani Chichas
19473289,Amaravathi Multi Cuisine
18260048,Shree Khana Khazana
20074413,Nando's
20375087,Miya Bhai Barbeques
20369820,Millet Express
59198,Bansuri Sweets
19976815,Kuzhi Mandi
19243207,Sundae Everyday Ice Creams
19853960,Uttara Karnatakada Jolada Rotti Angadi
19708837,32 Degree
19841502,HRX by EatFit
20342883,Nirula's
19618626,Ajji Ruchi Kitchen
19117295,Tasty Shawarma Rolls
19579105,Andhra Delight
19630116,Santripti
20167709,The Mangalorean
19122780,Ghar Da Swaad
18250169,Lungees Foods
19268306,MDP Coffee House
18888746,Flavours Hut
20320468,North Ka Thadka
19343355,Burgers Kingdom
19794479,Fabelle Chocolates
20156971,Swad Signal
19536784,Sardar Ji Balle Balle
19969075,Ekdum Hyderabadi
54233,Spice Up
19575265,Bist Dhaba
19703985,Appu's Pizzeria
19848665,Star Ambur Dum Biryani
18435686,Vinaya Cafe
19520159,Temperature
19979022,Bangarpet Chats
20377159,Ambur Hot Dum Biriyani
19662212,Whhite Paani Food Chain
19678594,Big Wong
18635044,Sri Krishna Sagar
19433560,Sabzi Aur Roti
19418930,Roti Curry & Co
19366346,Dock Frost'd
20081471,Bowl Soul
19174416,Cafe Azzure
18729394,Thanco's Natural Ice Cream
19816672,The Sugar Free Keto Kafe - By Artinci
19698457,Rampyari Chaiwala Netaji Bhajiawala
18398392,Momos Corner
19988915,Toppings Town Pizza
18625420,Burma Burma
53144,The Fisherman's Wharf
50961,Tandoor Hut
20207820,Al Habibi Shawarma
18943877,Bob's Bar
19848013,Mr. Tea
20339013,Mamaji Pav Bhaji
18627369,Biergarten
19545859,Ambur Hot Dum Biryani
18412123,Venkataramana Nellore Mess
20312198,Shawarma Indiah
52048,Momo Hut
19206728,Chai Days
19298620,Donne Biryani Mandi
19724357,Andhra Mess Guntur Style
19628503,Sri Krishna Nalapaka
19829969,Aparanji Donne Biryani House
18597711,Bangarpet Chats
20367485,Biriyanzy
19944864,Blr Hazel Restaurant
51600,Phobidden Fruit
19296607,Khamma Ghani Sa
18632723,Momo Rice Noodles
19574684,Burger Hangout
19441869,SLAY Coffee Bar
19622521,Golden Sidra Hotel
20342679,Thela Tapri
19861846,ATH - All Things Healthy!
19524319,Cold Stone Creamery
19230054,Grill Daddy
19245243,Kesar Sweet Shop & Restaurant
19931316,Punjabi Zaika
20058269,Khichdi Kahani
18985056,Punjab Xpress
19853306,Chandni Chowk
18695282,Maggi N Maggi House
19608047,PVR Café
19153456,Momos Mania
19574667,Mad Over Pizza
20345879,Veg Daawat By Behrouz
52428,Mustard Food Court
20037471,Spicy Table
19724425,Dawoods Kati Rolls
20036548,Udupi Thindi
20311244,Asian Momo Company
18927643,Green Hotel
19785822,Hot Cafe
19434964,Sardarji Di Rasoi
19544098,Kattappa
19757465,S M K Cake House & Sweets
19609629,Thyme & Whisk
18414353,Broadway - The Gourmet Theatre
18762539,Panjabi Dhaba
20285844,Homely Hut
19638077,Lucknowee
54305,Le Gateau - The Cake Shop
20167680,WOW! China
19106271,Amazing Kati Roll's
20036937,The Momo Lab
20105211,Uncle Peters Pancake
19586214,Hotel Nandhin
54507,Pabrai's Fresh & Naturelle Icecreams
19041896,Captain Olive
18926752,Biryani Rooh-e-Khaas
19440691,Shudh Desi Bhukkad
20328345,Signature Wraps & Rolls By Faasos
20173033,House of Mughals
19583770,Chin Lung Resto Bar
19676277,Udupi Gokula
20330383,Burger And Pizzeria
18412106,The Mylapore Cafe
19674161,Cholay
20260166,Snack Ride
19894786,Thakali Momos
18655771,Balle-Licious Kitchen
20114298,Food Ford Kitchen
19515183,Combo Plate
20272929,Royal Lunch Home
20241270,Halka Phulka
19926925,SLV Mulbagal Dosa
18811053,The Modak
19260896,Food Affair
20275379,Jain Food House
18746939,Sonar Bangala
19918506,Mahesh Lunch Home
19433631,Parathas & More
19392935,Wheat Barn
20267216,Bawarchi In
19925331,Fida Ambur Dum Biriyani And Kabab
18729385,Davanagere Benne Dose
59077,Bamey's Restro Cafe
20275889,The Pulkawala
20157735,Wish Meal
19918071,Snacks Point
19275939,The Bihari Rasoi
19674116,Streetology
18620901,Black Kitchen
19896733,Kolkata Famous Kati Roll
19127991,Nizza Pizza
19879012,Cane Hut
19974691,Home Made Mutton Soup And Foods
55373,Kairali
18540742,Raghavendra Tiffin
19143119,Dhansagar Restaurant
20294396,Manam Andhra Foods
58966,Al Hayath Ambur Biryani
19682852,Chinese Daily
19405957,The Paratha House
20365317,Chinese Bowl Company
19147200,Udupi Grand Veg
18603564,Village Donne Biryani
20361502,Rara's Food Point
51063,Via Milano
20286368,Karam Dosa
19196295,V Cafe- Meals By PVR
19883102,Laziz Biryani
19315235,Authentic Andhra Restaurant
18807477,Brownie Heaven
19790788,Juicy City
19158761,Candice's Gourmet Sandwiches
20320691,Green Cravings
20238132,The Old Champaran Meat House
19436675,Mr King Shawarma
19789117,Bengali Babu Sweets
19752061,Shanghai Social
20072219,The Lio Pizza
20221129,King's Bawarchi Biriyani House
19871982,Kolkata Famous Kathi Roll
18604688,Angel Restaurant
19292210,Edesia by Freshmenu
19137433,Holige Mane
19562585,Gustoes Beer And Bouffage
18930046,Baba Punjabi
19928765,Turkish Pasha
19645505,"Wah Parantha - Desi Meals, Paranthas & More"
20381866,Sri Vishnu Leela Veg
19034601,Manoj Gowdru Mane Mudde Oota
20092200,Elixir - Luxury Pearls Drink
19048408,RS Donne Biryani & Natti Foods
19865125,Biriyani Mansion
19837954,Kwality Wall’s Frozen Dessert and Ice Cream Shop
51456,Kanti Sweets
19469709,Estaa Sweets
19881327,The Brooklyn Creamery - Healthy Ice Cream
19126479,Artinci - Indulge Guilt Free!
19817153,The Sugar Free Keto Kafe - Artinci
18745498,Reddy's Restaurant
19445850,Cake Express
19734844,M/S. Harman Da Dhaba
19653379,Veg Cake House
19640381,The Baker's Dozen
19642511,Cupcakery
19476467,Deccan Biryani House
19705289,Chattim Chorum
19812079,Nawabi Biryani
19921782,Potluck Thalis
19714706,Chakhna Snacks Food
19420079,The Veggie Thali
19670106,Shree Balaji Mumbai Pav-Bhaji & Tawa Pulav
19773464,Whitecaps
19867667,Spice Rack
19854210,Shahiraaz Biryani And Kebabs
19692000,Southie
19592437,Vaishno Veg Rasoi
19592160,Shaan E Punjab
19687696,Wellyf
19682401,Hokart - Sri Balaji Chats Chole Kulche
19670120,Hokart - Shree Balaji Mumbai 99 Variety Dosa
19863618,Hokart - Pavan Fast Food
19862327,Hokart - Rayji Chinese  And Rolls
19862521,Hokart - Chethan Tiffan Center
19863614,Hokart - Imanuel Tiffan Centre
19863585,Hokart - Raju j Hotel
19810703,Hokart US Juice Point
19810751,Hokart Sri Mulkattamma Krupe
19809042,Hokart Sujatha Hotel
19817988,Hokart Vilasini Catering Services
19800533,Café Voosh
19670158,Hokart - Lassi Magic
19600109,Fisherwoman
19634183,Euphoria Bakers
19588661,So-Bur
19647773,So Fresh
19439707,Ministry Of Curries
19699247,Just Pancake
19723743,I'm A Vegan
19882174,Modernn Biryani
19887601,Hokart - Jai Shree Shiv Shakthi Samosa Center
19863554,Hokart - Annapoorna Tiffin Center Andhra Style
19687111,DK'S Donne Biryani
19769661,Hungry Dragon
18627746,Sri Gurudev Darshini
19843382,MNM Chicken Empire
19798416,Nashta Wasta
19325187,South Indian Upahara
19880018,Geetha Military Hotel
19871022,Sandwich Eatify
19887372,Tiny Cafe
50461,Happy Endings
55584,Carnival Cakes & Breads
57141,Cafe OTW - On The Way
18524276,Crave By Leena
19700571,Anapoorna Andhra Style- Tiffins And Meals
19717342,China Twist
19717329,Punjabi Dil Se
19719598,Kati Roll Walla
19141124,Snackeaze Cafe
19291870,Colombo Idli House
19850839,Food Chemistry By Amruta
19866279,Krispy Chix
19784064,The Ladoo Connection
18947506,Garage Food Company
19659672,Hunger Break
19657660,Bäcker
19687288,The Cookie Stack
19649782,Voosh Dakshin
19623608,Dessert Dash
19527775,Hungry Bites
19445115,Capella
19452012,Siva Wellness
19513229,Aha Ruchi
18881472,Shree Upahara Veg
19944950,Spicy N Spice
19420076,Veg Luv Bowl
19842760,Dietary Code
19473476,Nandhini Deluxe
50386,Domino's Pizza
19069175,WarmOven Cake & Desserts
20343932,Aromas Of Biryani
55397,Empire Restaurant
19284805,Leon's Burgers & Wings
53050,McDonald's
50722,Natural Ice Cream
51983,Kabab Magic
51232,Meghana Foods
19179214,Imperial Restaurant
19856628,Pizza Hut
18232645,Al-Bek
20149515,La Pino'z Pizza
18723386,Madeena Hotel
18082301,Burger King
19880486,Donne Biryani House
53723,Savoury Restaurant
19444056,Sri Udupi Food Hub
50577,KFC
18816931,Upahara Darshini
18645414,Beijing Bites
18108004,Polar Bear
51154,New Punjabi Hotel
54110,Kedia's Fun Food
17956705,Food Springs
52095,Corner House Ice Creams
19990794,Paakashala
19595534,WOW! Momo
18820426,Vijayalakshmi
59909,Cakewala
19725134,Karnataka State Co-Operative Fisheries Federation Mysore
18275025,Nandhana Palace
50011,A2B - Adyar Ananda Bhavan
18615272,MOJO Pizza - 2X Toppings
19934700,RNR Biryani - Taste Of 1953
19416502,Lassi Shop
58049,Shanmukha
19539723,Falahaar & Kota Kachori
54792,Sreeraj Lassi Bar
18788883,Davanagere Benne Dose
60124,Shanthi Sagar
19558764,Juice Junction & Snacks
19945035,Subway
54352,Roti Ghar
20383316,Truffles
20062538,Amma's Pastries
20273127,Narmada Chain of Restaurants
58141,Just Shawarma
19200869,Kabab King Restaurant
19182701,Hari Super Sandwich
19871235,Natraj Chole Bhature
18675459,Shakes Theory
19527969,Imperio Restaurant
20109425,Five Star Chicken
20450671,Thalassery Restaurant
50643,Mani's Dum Biryani
18359919,Onesta
50552,Kanti Sweets
19824269,Andhra Gunpowder
20380380,Chickpet Donne Biryani House
18359917,Behrouz Biryani
18457635,CakeZone
18941788,Ovenstory Pizza
18615241,BOX8 - Desi Meals
58298,Faasos - Wraps & Rolls
19191079,Sri Udupi Park
18718387,Punjabi Nawabi
18275021,Paradise Biryani
18048250,FreshMenu
20394928,Taco Bell
19624796,Chicking
18628654,EatFit
19073994,Dindigul Thalappakatti
18975675,Potful - Claypot Biryanis
18874292,Kapoor's Cafe
19824235,Biryani Trip - Destination Hyderabad
53220,Anand Sweets And Savouries
19946200,Goli Vada Pav No 1
18244312,Ayodhya Upachar
59358,Nagarjuna
20333443,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19608754,EasyBites By Empire
19474686,Madurai Idly Shop
18728639,Hari Super Sandwich
20337883,Wendy's
18718102,Sardarji Londonwaley
19841866,Chinese Wok
18594943,"Frozen Bottle - Milkshakes, Desserts And Ice Cream"
19758508,Donne Biryani House
60815,Meat And Eat
20375739,Bakingo
19395004,Rolls On Wheels
19496305,The Pizza Bakery
19338917,Paratha Envy
19669359,Call Me Chow
19626202,The Punjabi Rasoi
19289958,Barbeque Nation
19616623,Chowman
50268,Chulha Chauki Da Dhaba
18624503,The Belgian Waffle Co.
18713995,Sri Krishna Aramane
18529813,Baskin Robbins
18924790,Namaste
20011197,Great Indian Khichdi by EatFit
50045,Anjappar
18162886,Pathaan Sir
19580947,Glen's Bakehouse
19786584,Big Bowl Company
19411591,LunchBox - Meals and Thalis
19494955,T’s 21 Spice Biryani
20338886,Biryani Blues
18304733,Pallavi North Indian Veg Restaurant
19976590,Theobroma
54278,New Biryani Mane
19935625,Meghduth Biryanis
19861354,Ghee And Turmeric
20019519,ZAZA 22 Spice Awadhi Biryani
20019532,NH1 Bowls - Highway To North
19122738,New Udupi Grand
18541482,Kolkata Kathi Rolls
19629626,WOW! China
19230158,The Biryani Life
19604668,Samosa Party
57325,Szechuan Dragon
19299455,UBQ By Barbeque Nation
19825092,Smoor
19214362,Kabab King
20005228,The Dessert Heaven - Pure Veg
18577149,Shanghai Court
19263846,Kaati Zone Rolls and Wraps
19672989,Zomoz - The Momo Company
56495,Chai Point
19447490,Ludos Pizza
19477005,Dande's Hyderabad Biryani
19477005,Ande Ka Funda
19509691,Nadan Pothichoru
60195,Jose Mess
18879068,The Good Bowl
19268256,99 Varieties Dosa & Pav Bhaji
18876401,Kailash Parbat
55678,Adiga's
56028,Momoz
61010,Ambur Hot Dum Biryani
18154869,Asha Sweet Center
19528013,The Parotta Combo
19329678,Mealful Rolls - India's Biggest Rolls
20223396,Biggies Burger
19340799,Chaat Street
19528336,Imperio Combo King
18663712,Keventers - Milkshakes & Desserts
20115435,Mad Over Donuts
19795121,ITC Master Chef Creations
56791,Gokul Veg
19747371,Ambur Biryani Point
18997381,Roll N Rock
19455300,Chinese BAE
50288,Chung Wah
52036,Laddoos
20441696,Donne Biryani Palace
18278231,South Grand
19367213,Basmati Biriyani Nation
19057238,Arogya Ahaara
20153878,Chaayos Chai+Snacks=Relax
19886384,Brothers Biriyani
19170074,Cake N Chef
18308788,Cream Stone Ice Cream
19069162,Cupcake Bliss Cakes & Desserts
20308870,Yumlane Pizza
18654137,Starbucks Coffee
18793010,Chinese Square
18926792,Punjabi Unplugged
61648,Hyderabadi Biryani Hub
20019504,LeanCrust Pizza- ThinCrust Experts
57225,Krispy Kreme
19948759,Momo Zone - The Momo Company
19563835,Phoenix Pizza
55492,Karnataka Bhel House
52406,Kabab Mehal
18551702,Sweet Truth - Cake and Desserts
56499,Ibaco
19988302,Auntie Fung's
19452035,Texas Burgers
18558508,Rajanna Military Hotel
19480563,Itminaan Matka Biryani - Slow Cooked
18535941,Rajathadri Palace
19840490,Pure Veg Meals By LunchBox
20307319,GOPIZZA
19583271,BTC - Bathinda Thali Company
19812983,Pasta Street
20109159,Daily Sushi
19554650,Udupi Aatithya
19486193,Singh Da Punjabi Dhaba
20412686,The Filter Coffee
19808135,The Dessert Zone
18148977,AB's - Absolute Barbecues
58390,Khan Saheb Grills & Rolls
57959,Toscano
58945,Just Bake
18595262,Shree Mahalakshmi Sweets
19505964,Melting Cheese
20078786,Ghee Tadka Khichdi
18468843,Apsara Ice Creams
54323,SLV Corner Restaurant
20178016,Dil Punjabi
19480940,Tharavadu Malabar Biryani
19549746,Punjab On Cloud
19808313,Aubree
20429855,The Cake Fancy
20429827,The Cake Deluxe
19507964,Absolute Shawarma
18648385,XO Belgian Waffle
19224365,1522 - The Pub
19627498,Licious Pizza
52294,Mainland China
18975698,B2H - Biryani 2 Home
19250758,Aligarh House by EatFit
19616653,Sangam Sweets
19959049,Paris Panini - Gourmet Sandwiches
18559738,Fanoos Xprss
18480034,Kakal Kai Ruchi
18439623,Chaatimes
19577875,Peetuk
18546351,Andhra Ruchulu
19576453,IBC (Indian Biryani Company)
19160556,San Tung Chinese
19187285,Empire Juices and Desserts
20355917,Bangarpet Chats
19851329,The Thickshake Factory
19786592,The Momo Co.
20355123,NOTO - Healthy Ice Cream
18422894,Tandoor And Spice
19666148,Udupi Swada
18939492,Sandwich Guru
19953241,Cafe Coffee Day
19663100,The Taj Hotel
19784097,Donne Biryani Corner
18173092,Anna Kuteera
19367214,Basmati Express
18785112,Bake and Juice
58639,Vaishali Deluxe
19824276,Momo Monk
18900072,Le Arabia
61737,Pai Vihar
19721888,Bombay Kulfi
19069170,Indiana Burgers
20405410,Crusto’s - Cheese Burst Pizza
19528018,Schezwan Hub
54808,Sukh Sagar
18784563,Milano Ice Cream
19714692,Third Wave Coffee
19490920,Nisarga Garden
18237931,Fattoush
18412141,Juice Junction
59446,Hakuna Matata
18563931,Namma Banashankari Donne Biryani
18541572,Mylari Biryani Family Restaurant
18621819,Shanthi Sagar
20070548,Home Plate by EatFit
19680832,Oh! Calcutta
57785,By 2 Coffee
19242951,Antarastriya
18221565,Rotti Mane
18844845,Marwadi Chaat & Tiffin Services
19434615,Haka
18577778,Firangi Bake
19824260,Snack House
19725839,Gowdru Mudde Mane
19430673,Aramane Donne Biriyani
20276947,Friendly Neighbourhood Pizza - Man
19112780,Aramane Donne Biriyani
60471,The Ganache Factory
19028627,7th Heaven Cakes And Desserts
19214095,Hungry Bird
19528332,Biryani Mount
19810230,Kulfi Shulfi- Kulfis and Ice Cream
19790658,Brundavan Upachar
18886278,Udupi Upachar
19288317,Uttara Karnatakada Prasidda Jolada Roti Mattu Chapathi Angadi
52255,Recipe
19056196,SLAY Coffee
19131739,Chef Bakers
20378073,Dum Safar Biryani
19829473,Punjabites By Empire
18618099,SGS Non Veg - Gundu Pulav
54086,Puliyogare Point
19453950,Uttara Karnataka Jolada Rotati & Chapati Store
19870674,Habibi Falafel
19928831,Punjab Grill
19996171,FB Café By Frozen Bottle
18208368,Rolls Kitchen
58656,Punjabi Food Corner
19966532,Bowl 99
19795571,Maharaja Military Canteen
19794528,Simplee Shawarma
19270851,Swiss Cream
19103753,Sindhoora Gardenia
18774370,New Udupi Upahar
19561817,Udupi Upahar
19367216,Hungry Chang
20405406,Olio - The Wood Fired Pizzeria
18973011,Basaveshwar Khanavali
19786597,Rolls & Bowls Company
19306654,Rotti Mane
53015,Sagar Fast Food
18280603,New Prashanth Hotel
19574364,Fiero! Pizzeria
18339367,Manjushree Veg
19540035,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi
18650268,Sri Sai 99 Variety Dosa
19851724,Akram Hotel
18547884,Skyline Pizzeria
19427967,Asia Kitchen By Mainland China
54177,New Prashanth Hotel
19420006,Kunafa World
18745430,Kundana
19256573,Mangalore Sea Palate
18728976,Twiststick House
20174085,Mallu House
18412412,Dwaraka Grand
19122613,Uru Brewpark
18645260,Banashankari Donne Biriyani
19091185,The Red Box
57103,Malabar Bay
19920465,Keventers Ice Cream
19591779,Boss Burger
18509224,Dakshin Cafe
19356198,Kaveri Foods Andhrastyle
18385443,Koramangala Social
19824293,BigBites
50031,Adithya
20255655,Dragon's Kitchen
19526410,No Sugar Please!
19362970,Tiwari's Ghee Paratha And Chaats
20405910,Giani Ice Cream
19808057,Burger It Up
18595861,Shrinidhi Military Hotel
51887,Sahana's - Since 1993
19879873,Dilli Chowk
19142723,Manjushree's Gowdru Mudde Mane
19421810,Lo! - Low Carb And Keto Foods
51811,Ranganna Military Hotel
19742284,Kouzina Kafe - The Food Court
19519314,Prashanth Gowdru Badoota
18603835,Chianti
19503582,Nizam's Kitchens
59746,Eat N Drink
58604,Paratha Junction
55218,Just Bake - Cakes & Confectioners
53203,Eshanya Street Food Cafe
18660069,Punjabi Pure Veg Restaurant Since 1994
19506583,The Pastry House
19522781,O4H - Order For Health
19778354,Sandos 'n Grills
18900426,The Sip Shop
50549,Kamat Bugle Rock
20007257,Mega Biryani
20019511,GLOBO Ice Creams Of The World
18423559,Sri Raghavendra Davanagere Benne Dose Hotel
19315164,Lassi Shop
18688853,Brundhavana Pure Veg
50413,Little Italy
18422924,Art Of Delight
19968260,Thali 99
20129770,Just Cakes
20445123,RR Vatika
18690998,Samosa Singh
51681,Deewar Family Restaurant and Bar
18620369,Sri Krishna Sagar
19795164,ITC Sunfeast Baked Creations
19176955,HomeSe Just Veg
19562558,Taiki
19734542,The Brooklyn Creamery - Healthy Ice Cream
20312930,Chinese Cloud
19575740,Aramane Donne Biriyani
58830,Chef Master
20437881,India Sweet House
19874550,Food Court By Kitchens@
18733887,Grow Fit
20083075,Panda Nation
20211422,Chamarajpet Dose Corner
18465035,Garden Fresh
18853706,Brahma Brews
19422284,Late Night
19362836,Simpli Namdhari's
20359621,RollsKing
19624191,The Bengal Club
19643895,Kebab Xpress
18289624,Cravy Wings
18232682,Svadu Pure Ghee Sweets
19639730,Big Pitcher
19529016,The Betel Leaf Co - Originally from Bangalore
18366680,Chow San
19331040,Dwarkamai Pure Veg Restaurant
60224,Vinny's
19740149,Kerala Note Book
19728557,Banashankari Donne Biriyani
20219726,Magic Chef Restaurant
19754061,Uttara Karnataka Jolada Rotti mattu Chapati Angadi
18467761,Go Native
20345201,Crispy Studio
18599520,Sri Udupi Grand
18692764,Donne Biriyani Grand
51963,Rajvardhan Foods
60229,Rooftop Cafe
19274643,Kolkata Famous Kati Roll
55594,Juice Junction
56200,Karavali Kolimane
54284,Tandoori Knight
18888304,Mulabagilu Dosa
19490223,Guntur Spice
19274705,Express By ABs
19823387,Davanagere Benne Dose Manne
50712,Namma Kudla
58107,Malabar Mess
20009494,Basvangudi Donne Biryani
20117361,Chickpete Jonne Biriyani House
18707207,Foodizo
18512886,Stories Bar & Kitchen
20334406,Plan B
19531966,Copper Chimney
19884950,Chikpete Donne Biryani
19243643,Sri Sai Cafe
52685,Pizza Stop
60297,Upahara Darshini
53828,City Durbar
19621567,Kollapuri's Cloud Kitchen
19734343,The Cake House
19714219,A1 Biriyani Paradise
20288345,Dolma Aunty Momos
18472014,Udupi Grand
20275100,Mad Momos
19431935,Pratyush's Food Plaza
19481468,Basmati Express
20255414,The Baklava Company
19378423,Juice Shop
19731746,L. J. Iyengar's Bakery
19693517,Artinci - Indulge Guilt Free!
18503755,Amritsari Kulcha Land
59666,Polamma's Mess
19955891,Hunger Hunt
19523066,Iyengars Bakery
19888880,Coast @ JP Nagar
19440918,Paratha Box by EatFit
20052998,Puliyogare Palace
20127954,Apna Dhaba
18877463,Donne Biryani & Kabab Corner
20171012,JCB - Just Chole Bhature
18530554,Swathi Restaurant
60386,Dakshin
51458,Rasoi
17956666,Coastal Mama
19835640,Rolls And Chicken Combos
20206277,Nando's
20254383,Cheesecake & Co.
19280143,Sundae Everyday Ice Creams
19836400,Absolute Momo Cafe
19842007,HRX by EatFit
20381588,Nirula's
20324491,J K Coastal Curry
57676,The Lassi Park
19477019,Dande's Hyderabadi Biryani
19665726,Hotel Prashanth Non Veg Nati Style
19681351,Udupi Sri Krisna Vaibhava
18704285,Havmor Ice Cream
19794489,Fabelle Chocolates
19004202,Shetty Lunch Home
19704633,Al Fillfilah Mandi Majlis
20280951,Jayanagara Tiffany's
18422906,Jayanagara Donne Biryani
20311505,Wah Bawarchi
19455416,Mayura 1989 Andhra Speciality Restaurant
20292266,Biryanis And More
20292266,Basaveshwar Khanavali
18107996,Ambur Star Dum Biryani
19677917,The House Of Barbeque
50588,Kim Lee Restaurant
19614433,Dock Frost'd
20081422,Bowl Soul
19817167,The Sugar Free Keto Kafe - Artinci
56418,Keshava Kabab Centre
19131432,Mandya Gowdru Biriyani Mane
19692054,Royal India Restaurant
20078338,Kavali
19524145,Rajasthani Dhaba
19743201,Madhan Soudhe Ole Fish Tawa Fry
19854986,Bombay & Kolkata Chats
19589046,Get Cake'd
18728167,Kolkata King
20399732,Malgudi Naati Style Hotel
20144383,Sri Sri Cafe
51402,Baisakhi
20185325,Kwality Walls Frozen Dessert And Ice Cream Shop
19700826,Karavali Lunch Home
18646485,Utsav Restaurant
59502,Funky Punjab
59251,Hotel New Karavali
18728865,Udupi Upachar
18353098,Hotel Empark
19679279,Kamat Hotel
19753577,Bangarapet Bhel House
51223,Dal Roti
19833998,SLV Tiffin Center
19372891,Slay Coffee Bar
18722893,Sri Rajasthani Foods
19861783,ATH - All Things Healthy!
19517506,Cold Stone Creamery
19608243,PVR Café
20345892,Veg Daawat By Behrouz
19589087,Sardarji Di Rasoi
19067482,SSB Biryani Kuteera
51095,Pure & Natural
17978367,@Italy
18897420,Thyme & Whisk
19800804,Lucknowee
17946128,Cake Yard
19380764,Amazing Kati Rolls 'N' More
56202,Bunt's Biriyani Palace
59402,Karavali Lunch Home
18154898,Saarangi Fine Dining
56242,Srinagar Kabab Corner
53267,Pabrai's Fresh & Naturelle Icecreams
19802370,Kolkata Famous Kati Rolls
19479748,Biryani Rooh-e-Khaas
20328360,Signature Wraps & Rolls By Faasos
20174076,House of Mughals
19597272,Oye Paratha - Makhan Mar Ke
18511635,S M V Snacks Corner
19818374,Sri Nandi Chinese Kitchen
18648061,Mystique Palate
20004734,Uttarakarnataka Jolada Rotti Mane
18923800,SLV Ragigudda
20332550,Koku Kitchen
19963531,Upahara Darshini Kims Canteen
19067484,Crown Restaurant
20329733,Punjab  Rajasthan Express Restaurant
18968336,VadaWala
19503383,SGS Non Veg - Gundu Pulav
59825,Panchami
20052239,Shyam Mishra Juice Centre
18563097,Maruthi Davangere Benne Dosa
20031464,Prakash Dose Camp
20437294,Kake Di Hatti
51798,Ice Thunder
19495571,Chung Wah Express
20010354,Fusion Kitchen
57017,Food Junction
19201442,New Sher-E- Punjab Hotel
58400,Sangam Military Hotel
19252405,Badhya's Veg
19503384,Nizam's Kitchens
57866,Vijayalakshmi Veg
18514550,Lassi Shop
51571,Hari Super Sandwich
56013,Goli Vada Pav No. 1
61248,Hari Super Sandwich
58037,Rolls On Wheels
19709621,Kwality Wall’s Frozen Dessert and Ice Cream Shop
52072,Adiga's
19527262,WOW! China
59919,Karnataka Bhel House
54674,Sangam Sweets
18992606,Sendhoor Coffee
19656314,Juice Junction
19196657,Puliyogare Point
18591390,SGS Non Veg - Gundu Pulav
19123984,Bowl 99
18797932,Food Court By Kitchens@
19795372,Maharaja Military Canteen
19960866,Gopaljee Cafe
51753,K C Das
53317,Sri Venkateshwara Sweet Meat Stall
19857436,Shyamji's Chole Bhature
19192956,Hotel Sanman
59673,South Kitchen
19418907,Khichdi Kahani
18359900,Mane Holige Kuruku Thindi
19729818,Uttara Karnatakada Gama Gama
19351390,Taproom By Sherlock's
57109,Sri Krishna Sweets
18097543,Nandi Chats
59416,Hatti Kaapi
19714577,Namma Mulabagilu Dose
19939836,Khichdi Experiment
56487,SL Vadapav
19453194,Chandni Chowk
19345084,Waffle Head
19785331,After Dark
53316,Sri Ram Sweet Centre
19554167,All American Burgers
18232324,Raghavendra Upahara
19765487,KC Das
19663881,Hokart - Bangalore 99 Variety Dosa
19265627,Parsa's
18419406,Shiv Shakthi
59202,Udupi Gokul Cafe
19630400,Voosh Dakshin
18896672,Poha House
19785451,Sharma Chats
19422061,Chef's World
19200956,The Twenty Handmade Chocolates
19615947,Yelneer Katte
19700650,Yelaneer Adda
19724632,Hotel Banashree
