rest_id,restaurant,link,cusine,rating,price
2341,Mani's Dum Biryani,https://www.zomato.com/manis/order,"Biryani, Kebab",4.1,₹150 for one
2342,Onesta,https://www.zomato.com/bangalore/onesta-jp-nagar/order,"Pizza, Pasta, Fast Food, Sandwich, Beverages, Desserts",3.7,₹150 for one
2343,Kanti Sweets,https://www.zomato.com/bangalore/kanti-sweets-jayanagar/order,"Mithai, Street Food",4.1,₹150 for one
2344,Andhra Gunpowder,https://www.zomato.com/bangalore/andhra-gunpowder-jayanagar-bangalore/order,"Andhra, Biryani, South Indian, Desserts, Beverages, Hyderabadi",4.2,₹150 for one
2345,Chickpet Donne Biryani House,https://www.zomato.com/bangalore/chickpet-donne-biryani-house-jayanagar-bangalore/order,"Biryani, South Indian, Kebab",3.7,₹150 for one
2346,Behrouz Biryani,https://www.zomato.com/bangalore/behrouz-biryani-jp-nagar-bangalore/order,"Biryani, Kebab, Hyderabadi, Lucknowi",4.1,₹150 for one
2347,CakeZone,https://www.zomato.com/bangalore/cakezone-btm-bangalore/order,"Bakery, Ice Cream",3.9,₹150 for one
2348,Ovenstory Pizza,https://www.zomato.com/bangalore/ovenstory-pizza-jayanagar-bangalore/order,"Pizza, Fast Food",4.4,₹300 for one
2349,BOX8 - Desi Meals,https://www.zomato.com/bangalore/box8-desi-meals-jayanagar-bangalore/order,"North Indian, Wraps, Fast Food, Biryani, Desserts, Beverages",4.3,₹300 for one
2350,Faasos - Wraps & Rolls,https://www.zomato.com/bangalore/faasos-wraps-rolls-jp-nagar-bangalore/order,"Rolls, Wraps, Fast Food",4.1,₹300 for one
2351,Sri Udupi Park,https://www.zomato.com/bangalore/sri-udupi-park-bannerghatta-road-bangalore/order,"South Indian, North Indian, Chinese, Fast Food, Beverages, Desserts",3.9,₹300 for one
2352,Punjabi Nawabi,https://www.zomato.com/bangalore/punjabi-nawabi-koramangala-7th-block-bangalore/order,"North Indian, Biryani, Mughlai, Chinese, Kebab",3.7,₹300 for one
2353,Paradise Biryani,https://www.zomato.com/bangalore/paradise-biryani-1-jp-nagar-bangalore/order,"Biryani, North Indian, Kebab",3.8,₹300 for one
2354,FreshMenu,https://www.zomato.com/bangalore/freshmenu-bannerghatta-road/order,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",3.5,₹300 for one
2355,Taco Bell,https://www.zomato.com/bangalore/taco-bell-jayanagar-bangalore/order,"Mexican, Fast Food, Wraps, Beverages",4.0,₹300 for one
2356,Chicking,https://www.zomato.com/bangalore/chicking-jp-nagar-bangalore/order,"Fast Food, Burger, Pizza",3.8,₹300 for one
2357,EatFit,https://www.zomato.com/bangalore/eatfit-btm-bangalore/order,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",4.1,₹300 for one
2358,Dindigul Thalappakatti,https://www.zomato.com/bangalore/dindigul-thalappakatti-jayanagar-bangalore/order,"Biryani, North Indian, South Indian, Chinese, Seafood, Beverages",3.8,₹300 for one
2359,Potful - Claypot Biryanis,https://www.zomato.com/bangalore/potful-claypot-biryanis-jp-nagar-bangalore/order,"Biryani, Kebab, Mughlai, North Indian, Desserts",4.2,₹200 for one
2360,Kapoor's Cafe,https://www.zomato.com/bangalore/kapoors-cafe-jayanagar-bangalore/order,"North Indian, Beverages, Desserts",4.1,₹200 for one
2361,Biryani Trip - Destination Hyderabad,https://www.zomato.com/bangalore/biryani-trip-destination-hyderabad-jayanagar-bangalore/order,"Biryani, Mughlai, Hyderabadi",4.3,₹200 for one
2362,Anand Sweets And Savouries,https://www.zomato.com/bangalore/anand-sweets-and-savouries-jayanagar-bangalore/order,"Mithai, Street Food, Beverages, Desserts",4.5,₹200 for one
2363,Goli Vada Pav No 1,https://www.zomato.com/bangalore/goli-vada-pav-no-1-1-banashankari-bangalore/order,"Street Food, Burger, Fast Food, Ice Cream",4.3,₹200 for one
2364,Ayodhya Upachar,https://www.zomato.com/bangalore/ayodhya-upachar-banashankari/order,"South Indian, North Indian, Chinese",4.1,₹200 for one
2365,Nagarjuna,https://www.zomato.com/bangalore/nagarjuna-btm-bangalore/order,"Andhra, Biryani, North Indian",4.2,₹200 for one
2366,Kwality Wall’s Frozen Dessert and Ice Cream Shop,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-15-jayanagar-bangalore/order,"Ice Cream, Desserts",-,₹200 for one
2367,EasyBites By Empire,https://www.zomato.com/bangalore/easybites-by-empire-jp-nagar-bangalore/order,"Burger, Fast Food, Beverages",4.0,₹100 for one
2368,Madurai Idly Shop,https://www.zomato.com/bangalore/madurai-idly-shop-btm-bangalore/order,South Indian,3.8,₹100 for one
2369,Hari Super Sandwich,https://www.zomato.com/bangalore/hari-super-sandwich-basavanagudi-bangalore/order,"Fast Food, Sandwich, Street Food",4.0,₹100 for one
2370,Wendy's,https://www.zomato.com/bangalore/wendys-btm-bangalore/order,"Burger, Fast Food, American",4.0,₹100 for one
2371,Sardarji Londonwaley,https://www.zomato.com/bangalore/sardarji-londonwaley-koramangala-7th-block-bangalore/order,"North Indian, Chinese, Mughlai",3.7,₹100 for one
2372,Chinese Wok,https://www.zomato.com/bangalore/chinese-wok-kumaraswamy-layout-bangalore/order,"Chinese, Momos, Sichuan",3.7,₹100 for one
2373,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-jp-nagar-bangalore/order,"Beverages, Desserts, Ice Cream, Waffle, Bakery, Healthy Food",4.0,₹100 for one
2374,Donne Biryani House,https://www.zomato.com/bangalore/donne-biryani-house-kumaraswamy-layout-bangalore/order,"Biryani, South Indian",3.3,₹100 for one
2375,Meat And Eat,https://www.zomato.com/bangalore/meat-and-eat-1-btm/order,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",4.0,₹100 for one
2376,Bakingo,https://www.zomato.com/bangalore/bakingo-btm-bangalore/order,"Bakery, Desserts",4.0,₹100 for one
2377,Rolls On Wheels,https://www.zomato.com/bangalore/rolls-on-wheels-jayanagar-bangalore/order,"North Indian, Rolls, Fast Food",4.2,₹100 for one
2378,The Pizza Bakery,https://www.zomato.com/bangalore/the-pizza-bakery-jp-nagar-bangalore/order,"Pizza, Pasta, Italian, Desserts, Continental, Beverages",4.1,₹400 for one
2379,Paratha Envy,https://www.zomato.com/bangalore/paratha-envy-btm-bangalore/order,North Indian,4.3,₹400 for one
2380,Call Me Chow,https://www.zomato.com/bangalore/call-me-chow-btm-bangalore/order,"Chinese, Japanese, Thai, Indonesian, Asian",4.1,₹400 for one
2381,The Punjabi Rasoi,https://www.zomato.com/bangalore/the-punjabi-rasoi-bannerghatta-road-bangalore/order,"Mughlai, North Indian, Chinese, Beverages",4.0,₹400 for one
2382,Barbeque Nation,https://www.zomato.com/bangalore/barbeque-nation-4-btm-bangalore/order,"Street Food, Mughlai, Biryani, North Indian, Desserts, Beverages, Bar Food",3.6,₹400 for one
2383,Chowman,https://www.zomato.com/bangalore/chowman-bommanahalli-bangalore/order,"Chinese, Asian, Thai, Oriental, Seafood, Sichuan, Beverages, Desserts",3.9,₹400 for one
2384,Chulha Chauki Da Dhaba,https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-jp-nagar/order,"North Indian, Chinese, Kebab, Mughlai, Biryani, Desserts, Beverages",4.1,₹400 for one
2385,The Belgian Waffle Co.,https://www.zomato.com/bangalore/the-belgian-waffle-co-jayanagar-bangalore/order,"Waffle, Pancake, Desserts, Beverages, Ice Cream",4.3,₹400 for one
2386,Sri Krishna Aramane,https://www.zomato.com/bangalore/sri-krishna-aramane-kumaraswamy-layout-bangalore/order,"South Indian, North Indian, Street Food, Chinese, Ice Cream, Desserts, Juices, Beverages",4.0,₹400 for one
2387,Baskin Robbins,https://www.zomato.com/bangalore/baskin-robbins-1-jayanagar/order,"Ice Cream, Desserts",4.3,₹400 for one
2388,Namaste,https://www.zomato.com/bangalore/namaste-btm-bangalore/order,"South Indian, Beverages, Chinese",4.1,₹400 for one
2389,Great Indian Khichdi by EatFit,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-1-btm-bangalore/order,"Healthy Food, South Indian",4.1,₹400 for one
2390,Anjappar,https://www.zomato.com/bangalore/anjappar-koramangala-4th-block/order,"South Indian, Chettinad, Biryani, Seafood, Chinese, North Indian, Desserts, Beverages",4.0,₹200 for one
2391,Pathaan Sir,https://www.zomato.com/bangalore/pathaan-sir-btm/order,"Rolls, Chinese, Momos",3.9,₹200 for one
2392,Glen's Bakehouse,https://www.zomato.com/bangalore/glens-bakehouse-1-jayanagar-bangalore/order,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts",4.1,₹200 for one
2393,Big Bowl Company,https://www.zomato.com/bangalore/big-bowl-company-hosur-road-bangalore/order,"North Indian, Chinese, Biryani, Fast Food, Momos, Sichuan",3.6,₹200 for one
2394,LunchBox - Meals and Thalis,https://www.zomato.com/bangalore/lunchbox-meals-and-thalis-jp-nagar-bangalore/order,North Indian,4.3,₹200 for one
2395,T’s 21 Spice Biryani,https://www.zomato.com/bangalore/ts-21-spice-biryani-jp-nagar-bangalore/order,"Biryani, Andhra",4.1,₹200 for one
2396,Biryani Blues,https://www.zomato.com/bangalore/biryani-blues-basavanagudi-bangalore/order,"Biryani, Kebab, Hyderabadi",3.8,₹200 for one
2397,Pallavi North Indian Veg Restaurant,https://www.zomato.com/bangalore/pallavi-north-indian-veg-restaurant-jp-nagar/order,"North Indian, Chinese, Sichuan",4.1,₹200 for one
2398,Theobroma,https://www.zomato.com/bangalore/theobroma-jayanagar-bangalore/order,"Bakery, Desserts, Beverages",4.3,₹200 for one
2399,New Biryani Mane,https://www.zomato.com/bangalore/new-biryani-mane-uttarahalli/order,"Biryani, Mughlai, Chinese, North Indian, Kebab, Sichuan",4.1,₹200 for one
2400,Meghduth Biryanis,https://www.zomato.com/bangalore/meghduth-biryanis-jayanagar-bangalore/order,"Biryani, South Indian",3.7,₹200 for one
2401,Ghee And Turmeric,https://www.zomato.com/bangalore/ghee-and-turmeric-koramangala-4th-block-bangalore/order,North Indian,4.0,₹200 for one
2402,ZAZA 22 Spice Awadhi Biryani,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-jayanagar-bangalore/order,"Biryani, Mughlai, North Indian",3.9,₹250 for one
2403,NH1 Bowls - Highway To North,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-1-jayanagar-bangalore/order,North Indian,4.4,₹250 for one
2404,New Udupi Grand,https://www.zomato.com/bangalore/new-udupi-grand-1-koramangala-8th-block-bangalore/order,"South Indian, North Indian, Street Food, Beverages, Chinese, Shake",3.9,₹250 for one
2405,Kolkata Kathi Rolls,https://www.zomato.com/bangalore/kolkata-kathi-rolls-jp-nagar/order,"Rolls, Biryani, Chinese, North Indian, Sichuan",3.9,₹250 for one
2406,WOW! China,https://www.zomato.com/bangalore/wow-china-1-bannerghatta-road-bangalore/order,"Chinese, Asian, Sichuan",3.6,₹250 for one
2407,The Biryani Life,https://www.zomato.com/bangalore/the-biryani-life-jp-nagar-bangalore/order,"Biryani, Kebab, Hyderabadi, Lucknowi",3.7,₹250 for one
2408,Samosa Party,https://www.zomato.com/bangalore/samosa-party-jp-nagar-bangalore/order,"Street Food, Tea",4.4,₹250 for one
2409,Szechuan Dragon,https://www.zomato.com/bangalore/szechuan-dragon-banashankari/order,"Chinese, Asian, Thai, Momos",4.2,₹250 for one
2410,UBQ By Barbeque Nation,https://www.zomato.com/bangalore/ubq-by-barbeque-nation-2-btm-bangalore/order,"North Indian, BBQ, Biryani, Kebab",3.7,₹250 for one
2411,Smoor,https://www.zomato.com/bangalore/smoor-jayanagar-bangalore/order,"Asian, Bakery, Desserts, Burger, Juices, Ice Cream, Italian, Salad",4.2,₹250 for one
2412,Kabab King,https://www.zomato.com/bangalore/kabab-king-kumaraswamy-layout-bangalore/order,"North Indian, Chinese, Juices, Shake",3.5,₹250 for one
2413,The Dessert Heaven - Pure Veg,https://www.zomato.com/bangalore/the-dessert-heaven-pure-veg-btm-bangalore/order,"Desserts, Bakery",4.1,₹250 for one
2414,Shanghai Court,https://www.zomato.com/bangalore/shanghai-court-jp-nagar/order,"Chinese, Thai, Sichuan, Seafood, Beverages, Desserts",4.2,₹300 for one
2415,Kaati Zone Rolls and Wraps,https://www.zomato.com/bangalore/kaati-zone-rolls-and-wraps-jayanagar-bangalore/order,"Rolls, Fast Food, Beverages, Wraps, Desserts, Shake",4.1,₹300 for one
2416,Zomoz - The Momo Company,https://www.zomato.com/bangalore/zomoz-the-momo-company-kumaraswamy-layout-bangalore/order,"Momos, Fast Food",4.1,₹300 for one
2417,Chai Point,https://www.zomato.com/bangalore/chai-point-jayanagar/order,"North Indian, Street Food, Rolls, Fast Food, Beverages, Desserts",4.2,₹300 for one
2418,Ludos Pizza,https://www.zomato.com/bangalore/ludos-pizza-1-btm-bangalore/order,"Pizza, Fast Food, Continental, Italian, Desserts, Beverages",4.0,₹300 for one
2419,Dande's Hyderabad Biryani,https://www.zomato.com/bangalore/dandes-hyderabad-biryani-koramangala-7th-block-bangalore/order,"Andhra, Biryani, North Indian, Chinese",3.4,₹300 for one
2420,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-3-jp-nagar-bangalore/order,"Rolls, North Indian, Chinese",3.6,₹300 for one
2421,Nadan Pothichoru,https://www.zomato.com/bangalore/nadan-pothichoru-koramangala-7th-block-bangalore/order,"Kerala, South Indian, Beverages",3.7,₹300 for one
2422,Jose Mess,https://www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order,"Kerala, South Indian, Biryani",4.0,₹100 for one
2423,The Good Bowl,https://www.zomato.com/bangalore/the-good-bowl-jp-nagar-bangalore/order,"North Indian, Pasta, Italian",3.9,₹100 for one
2424,99 Varieties Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-varieties-dosa-pav-bhaji-btm-bangalore/order,South Indian,3.6,₹100 for one
2425,Kailash Parbat,https://www.zomato.com/bangalore/kailash-parbat-2-jayanagar-bangalore/order,"North Indian, Street Food, Beverages",3.8,₹100 for one
2426,Adiga's,https://www.zomato.com/bangalore/adigas-1-bannerghatta-road-bangalore/order,"South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",3.8,₹100 for one
2427,Momoz,https://www.zomato.com/bangalore/momoz-btm/order,"Chinese, Momos, Seafood, Thai, Sichuan",3.9,₹100 for one
2428,Ambur Hot Dum Biryani,https://www.zomato.com/bangalore/ambur-hot-dum-biryani-btm/order,Biryani,4.2,₹100 for one
2429,Asha Sweet Center,https://www.zomato.com/bangalore/asha-sweet-center-jp-nagar-bangalore/order,Mithai,4.4,₹100 for one
2430,The Parotta Combo,https://www.zomato.com/bangalore/the-parotta-combo-1-koramangala-7th-block-bangalore/order,"South Indian, Desserts",3.5,₹100 for one
2431,Mealful Rolls - India's Biggest Rolls,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-jayanagar-bangalore/order,"Rolls, Fast Food, North Indian, Desserts, Beverages",4.2,₹100 for one
2432,Biggies Burger,https://www.zomato.com/bangalore/biggies-burger-1-jp-nagar-bangalore/order,"Burger, Fast Food, Beverages",4.1,₹150 for one
2433,Chaat Street,https://www.zomato.com/bangalore/chaat-street-koramangala-4th-block-bangalore/order,"Street Food, Fast Food, North Indian, Beverages",4.0,₹150 for one
2434,Imperio Combo King,https://www.zomato.com/bangalore/imperio-combo-king-koramangala-5th-block-bangalore/order,North Indian,3.7,₹150 for one
2435,Keventers - Milkshakes & Desserts,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-bannerghatta-road-bangalore/order,"Shake, Beverages, Ice Cream",4.4,₹150 for one
2436,Mad Over Donuts,https://www.zomato.com/bangalore/mad-over-donuts-basavanagudi-bangalore/order,"Desserts, Waffle, Beverages",4.1,₹150 for one
2437,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-koramangala-7th-block-bangalore/order,"North Indian, Biryani, Mughlai, Rolls, Kebab, Desserts, Modern Indian",4.3,₹150 for one
2438,Gokul Veg,https://www.zomato.com/bangalore/gokul-veg-basavanagudi/order,"North Indian, Chinese, Beverages, Desserts",4.0,₹150 for one
2439,Ambur Biryani Point,https://www.zomato.com/bangalore/ambur-biryani-point-koramangala-8th-block-bangalore/order,"Biryani, Fast Food",4.2,₹150 for one
2440,Roll N Rock,https://www.zomato.com/bangalore/roll-n-rock-kumaraswamy-layout-bangalore/order,"Chinese, North Indian, Rolls, Sichuan",4.1,₹150 for one
2441,Chinese BAE,https://www.zomato.com/bangalore/chinese-bae-btm-bangalore/order,"Chinese, Seafood, Momos, Sichuan",3.8,₹150 for one
2442,Chung Wah,https://www.zomato.com/bangalore/chung-wah-jayanagar/order,"Chinese, Thai, Vietnamese, Sichuan",3.7,₹200 for one
2443,Laddoos,https://www.zomato.com/bangalore/laddoos-btm/order,"Mithai, North Indian, Street Food",4.0,₹200 for one
2444,Donne Biryani Palace,https://www.zomato.com/bangalore/donne-biryani-palace-1-jayanagar-bangalore/order,"Biryani, South Indian, North Indian, Chinese",New,₹200 for one
2445,South Grand,https://www.zomato.com/bangalore/south-grand-uttarahalli/order,"South Indian, North Indian, Chinese, Street Food, Fast Food, Desserts, Beverages, Shake",4.1,₹200 for one
2446,Basmati Biriyani Nation,https://www.zomato.com/bangalore/basmati-biriyani-nation-koramangala-7th-block-bangalore/order,"Biryani, Mughlai, Fast Food, Desserts",3.6,₹200 for one
2447,Arogya Ahaara,https://www.zomato.com/bangalore/arogya-ahaara-jp-nagar-bangalore/order,South Indian,3.9,₹200 for one
2448,Chaayos Chai+Snacks=Relax,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-1-jayanagar-bangalore/order,"Tea, Beverages",4.1,₹200 for one
2449,Brothers Biriyani,https://www.zomato.com/bangalore/brothers-biriyani-basavanagudi-bangalore/order,"Biryani, South Indian",3.9,₹200 for one
2450,Cake N Chef,https://www.zomato.com/bangalore/cake-n-chef-bannerghatta-road-bangalore/order,"Bakery, Desserts",4.0,₹200 for one
2451,Cream Stone Ice Cream,https://www.zomato.com/bangalore/cream-stone-ice-cream-koramangala-5th-block-bangalore/order,"Ice Cream, Desserts, Beverages, Shake",3.6,₹200 for one
2452,Cupcake Bliss Cakes & Desserts,https://www.zomato.com/bangalore/cupcake-bliss-cakes-desserts-jayanagar-bangalore/order,"Bakery, Desserts",3.8,₹200 for one
2453,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-1-jp-nagar-bangalore/order,"Pizza, Fast Food, Desserts, Beverages",4.0,₹250 for one
2454,Starbucks Coffee,https://www.zomato.com/bangalore/starbucks-coffee-jayanagar-bangalore/order,"Cafe, Beverages, Desserts",4.0,₹250 for one
2455,Chinese Square,https://www.zomato.com/bangalore/chinese-square-basavanagudi-bangalore/order,"Chinese, Fast Food, Beverages, Shake",3.8,₹250 for one
2456,Punjabi Unplugged,https://www.zomato.com/bangalore/punjabi-unplugged-koramangala-7th-block-bangalore/order,"North Indian, Chinese, Kebab, Biryani, Mughlai",3.6,₹250 for one
2457,Hyderabadi Biryani Hub,https://www.zomato.com/bangalore/hyderabadi-biryani-hub-btm/order,"Biryani, North Indian, Chinese, Mughlai, Beverages, Desserts",3.8,₹250 for one
2458,LeanCrust Pizza- ThinCrust Experts,https://www.zomato.com/bangalore/leancrust-pizza-thincrust-experts-jayanagar-bangalore/order,"Pizza, Italian, Beverages",4.0,₹250 for one
2459,Krispy Kreme,https://www.zomato.com/bangalore/krispy-kreme-jayanagar/order,"Desserts, Beverages",4.3,₹250 for one
2460,Momo Zone - The Momo Company,https://www.zomato.com/bangalore/momo-zone-the-momo-company-1-jayanagar-bangalore/order,"Chinese, Tibetan",4.1,₹250 for one
2461,Phoenix Pizza,https://www.zomato.com/bangalore/phoenix-pizza-jp-nagar-bangalore/order,"Pizza, Fast Food",4.1,₹250 for one
2462,Karnataka Bhel House,https://www.zomato.com/bangalore/karnataka-bhel-house-basavanagudi/order,"Street Food, Ice Cream",4.4,₹100 for one
2463,Kabab Mehal,https://www.zomato.com/bangalore/kabab-mehal-jp-nagar/order,"North Indian, Chinese, Mughlai, Biryani, Sichuan",4.1,₹100 for one
2464,Sweet Truth - Cake and Desserts,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-jp-nagar-bangalore/order,"Desserts, Bakery",4.1,₹100 for one
2465,Ibaco,https://www.zomato.com/bangalore/ibaco-1-jayanagar-bangalore/order,"Ice Cream, Bakery, Desserts",4.6,₹100 for one
2466,Auntie Fung's,https://www.zomato.com/bangalore/auntie-fungs-jp-nagar-bangalore/order,"Thai, Asian, Chinese",4.0,₹100 for one
2467,Texas Burgers,https://www.zomato.com/bangalore/texas-burgers-btm-bangalore/order,"Burger, Fast Food, Beverages",4.1,₹100 for one
2468,Rajanna Military Hotel,https://www.zomato.com/bangalore/rajanna-military-hotel-jayanagar/order,"Andhra, South Indian, Biryani",4.1,₹100 for one
2469,Itminaan Matka Biryani - Slow Cooked,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-jayanagar-bangalore/order,"Biryani, North Indian, Desserts",4.0,₹100 for one
2470,Rajathadri Palace,https://www.zomato.com/bangalore/rajathadri-palace-uttarahalli/order,"North Indian, Chinese, South Indian, Street Food, Fast Food, Desserts, Juices, Beverages",4.1,₹100 for one
2471,Pure Veg Meals By LunchBox,https://www.zomato.com/bangalore/pure-veg-meals-by-lunchbox-jp-nagar-bangalore/order,North Indian,3.7,₹100 for one
2472,GOPIZZA,https://www.zomato.com/bangalore/gopizza-jayanagar-bangalore/order,"Pizza, Fast Food",4.0,₹150 for one
2473,BTC - Bathinda Thali Company,https://www.zomato.com/bangalore/btc-bathinda-thali-company-koramangala-7th-block-bangalore/order,"North Indian, Chinese, Mughlai, Desserts, Beverages",3.4,₹150 for one
2474,Pasta Street,https://www.zomato.com/bangalore/pasta-street-jp-nagar-bangalore/order,"Pasta, Pizza, Italian, European, Salad, Desserts, Beverages",4.1,₹150 for one
2475,Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-jayanagar-bangalore/order,"Asian, Korean, Japanese, Sushi",4.0,₹150 for one
2476,Udupi Aatithya,https://www.zomato.com/bangalore/udupi-aatithya-basavanagudi-bangalore/order,"South Indian, North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts",4.1,₹150 for one
2477,Singh Da Punjabi Dhaba,https://www.zomato.com/bangalore/singh-da-punjabi-dhaba-koramangala-7th-block-bangalore/order,"North Indian, Biryani",3.6,₹150 for one
2478,The Filter Coffee,https://www.zomato.com/bangalore/the-filter-coffee-bannerghatta-road-bangalore/order,"South Indian, Coffee",4.4,₹150 for one
2479,The Dessert Zone,https://www.zomato.com/bangalore/the-dessert-zone-jayanagar-bangalore/order,"Desserts, Bakery",3.9,₹150 for one
2480,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-btm/order,"North Indian, Mangalorean, BBQ, Street Food, Desserts, Salad, Beverages",3.6,₹150 for one
2481,Khan Saheb Grills & Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-rolls-koramangala-7th-block-bangalore/order,"North Indian, Rolls, Kebab, Mughlai, Biryani, Beverages",3.8,₹150 for one
2482,Toscano,https://www.zomato.com/bangalore/toscano-jayanagar/order,"Italian, Pizza, Continental, Healthy Food, Salad, Seafood, Beverages, Desserts",4.0,₹500 for one
2483,Just Bake,https://www.zomato.com/justbakehanumanthnagar/order,Bakery,4.2,₹500 for one
2484,Shree Mahalakshmi Sweets,https://www.zomato.com/bangalore/shree-mahalakshmi-sweets-banashankari/order,"Mithai, Street Food",4.2,₹500 for one
2485,Melting Cheese,https://www.zomato.com/bangalore/melting-cheese-basavanagudi-bangalore/order,"Pizza, Sandwich, Fast Food, Street Food",3.6,₹500 for one
2486,Ghee Tadka Khichdi,https://www.zomato.com/bangalore/ghee-tadka-khichdi-koramangala-6th-block-bangalore/order,"North Indian, Street Food",4.2,₹500 for one
2487,Apsara Ice Creams,https://www.zomato.com/bangalore/apsara-ice-creams-jp-nagar-bangalore/order,"Ice Cream, Desserts",4.6,₹500 for one
2488,SLV Corner Restaurant,https://www.zomato.com/bangalore/slv-corner-restaurant-basavanagudi/order,"South Indian, North Indian, Street Food, Chinese, Beverages, Desserts",4.3,₹500 for one
2489,Dil Punjabi,https://www.zomato.com/bangalore/dil-punjabi-btm-bangalore/order,North Indian,3.5,₹500 for one
2490,Tharavadu Malabar Biryani,https://www.zomato.com/bangalore/tharavadu-malabar-biryani-koramangala-7th-block-bangalore/order,"Kerala, Biryani, South Indian, North Indian, Seafood",3.7,₹500 for one
2491,Punjab On Cloud,https://www.zomato.com/bangalore/punjab-on-cloud-jp-nagar-bangalore/order,"North Indian, Chinese",3.7,₹500 for one
2492,Aubree,https://www.zomato.com/bangalore/aubree-jp-nagar-bangalore/order,"Bakery, Desserts",4.3,₹200 for one
2493,The Cake Fancy,https://www.zomato.com/bangalore/the-cake-fancy-basavanagudi-bangalore/order,Bakery,4.0,₹200 for one
2494,The Cake Deluxe,https://www.zomato.com/bangalore/the-cake-deluxe-basavanagudi-bangalore/order,Bakery,4.0,₹200 for one
2495,Absolute Shawarma,https://www.zomato.com/bangalore/absolute-shawarma-kumaraswamy-layout-bangalore/order,"Lebanese, Rolls",4.0,₹200 for one
2496,XO Belgian Waffle,https://www.zomato.com/bangalore/xo-belgian-waffle-btm/order,"Desserts, Beverages, Waffle, Shake",4.2,₹200 for one
2497,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-jp-nagar-bangalore/order,"Chinese, North Indian, Mughlai, Finger Food, Seafood",4.2,₹200 for one
2498,Licious Pizza,https://www.zomato.com/bangalore/licious-pizza-jp-nagar-bangalore/order,"Pizza, Fast Food",3.7,₹200 for one
2499,Mainland China,https://www.zomato.com/bangalore/mainland-china-jayanagar/order,"Chinese, Asian, Sushi, Momos, Japanese, Thai, Beverages",4.0,₹200 for one
2500,B2H - Biryani 2 Home,https://www.zomato.com/bangalore/b2h-biryani-2-home-jp-nagar-bangalore/order,"Biryani, Mughlai, North Indian, Chinese, Kebab",3.6,₹200 for one
2501,Aligarh House by EatFit,https://www.zomato.com/bangalore/aligarh-house-by-eatfit-btm-bangalore/order,"Biryani, North Indian, Kebab, Desserts, Beverages",3.8,₹200 for one
2502,Sangam Sweets,https://www.zomato.com/bangalore/sangam-sweets-jayanagar-bangalore/order,"Mithai, Street Food, Fast Food",4.4,₹200 for one
2503,Paris Panini - Gourmet Sandwiches,https://www.zomato.com/bangalore/paris-panini-gourmet-sandwiches-jp-nagar-bangalore/order,"French, Continental, Sandwich, Desserts, Beverages",4.1,₹200 for one
2504,Fanoos Xprss,https://www.zomato.com/bangalore/fanoos-xprss-jayanagar-bangalore/order,"Rolls, Fast Food, North Indian",3.9,₹200 for one
2505,Kakal Kai Ruchi,https://www.zomato.com/bangalore/kakal-kai-ruchi-2-jp-nagar/order,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages",3.9,₹200 for one
2506,Chaatimes,https://www.zomato.com/bangalore/chaatimes-jayanagar-bangalore/order,"Street Food, Fast Food",3.7,₹200 for one
2507,Peetuk,https://www.zomato.com/bangalore/peetuk-jp-nagar-bangalore/order,"Bengali, Biryani, Rolls",3.7,₹200 for one
2508,Andhra Ruchulu,https://www.zomato.com/bangalore/andhra-ruchulu-1-jp-nagar/order,"Andhra, North Indian, Chinese, Biryani, Ice Cream, Beverages",4.1,₹200 for one
2509,IBC (Indian Biryani Company),https://www.zomato.com/bangalore/ibc-indian-biryani-company-koramangala-5th-block-bangalore/order,"Biryani, North Indian, Mughlai",3.7,₹200 for one
